Texteingaben : Proben-beschriftung;"dpp-PUL6-3"
Allgemein : Startdatum;16.08.2018 16:22:52
Abmessung : Querschnitt;3,45000;mm^2

Zeit;Traversenweg;Last;Dehnung 1;Zugspannung
59,78800;0,9964;2,843;0,52966;824,11
59,88800;0,9980;2,846;0,53045;824,87
59,98800;0,9997;2,854;0,53119;827,14
60,08800;1,0013;2,860;0,53190;829,04
60,18800;1,0029;2,864;0,52716;830,12
60,28800;1,0045;2,868;0,53185;831,43
60,38800;1,0063;2,874;0,48508;832,90
60,48800;1,0081;2,877;0,44328;833,77
60,58800;1,0097;2,880;0,40304;834,72
60,68800;1,0114;2,884;0,36003;835,98
60,78800;1,0129;2,887;-3,39224;836,75
60,88800;1,0145;2,892;-1,98337;838,27
60,98800;1,0163;2,897;-2,14007;839,62
61,08800;1,0182;2,903;-2,48936;841,44
61,18800;1,0197;2,908;-3,83715;842,87
61,28800;1,0213;2,915;-3,04736;844,84
61,38800;1,0229;2,922;-2,80758;847,00
61,48800;1,0245;2,930;-0,42528;849,21
61,58800;1,0262;2,936;-0,19161;850,91
61,68800;1,0281;2,943;-1,67629;853,00
61,78800;1,0297;2,951;-2,24208;855,32
61,88800;1,0314;2,953;-2,50381;856,06
61,98800;1,0330;2,958;-2,14846;857,53
62,08800;1,0346;2,963;-2,67252;858,80
62,18800;1,0362;2,964;-2,05521;859,14
62,28800;1,0380;2,968;-1,87724;860,38
62,38800;1,0398;2,969;-3,78521;860,61
62,48800;1,0414;2,970;-2,65245;860,85
62,58800;1,0430;2,971;-2,43907;861,25
62,68800;1,0447;2,972;-1,81454;861,47
62,78800;1,0462;2,973;-3,40548;861,63
62,88800;1,0479;2,973;-3,62878;861,81
62,98800;1,0498;2,973;-2,47096;861,86
63,08800;1,0515;2,974;-2,75734;861,92
63,18800;1,0530;2,974;-2,50144;862,03
63,28800;1,0547;2,975;-2,61157;862,22
63,38800;1,0562;2,975;-2,56966;862,23
63,48800;1,0578;2,976;-2,63128;862,49
63,58800;1,0598;2,975;-2,60562;862,45
63,68800;1,0615;2,976;-2,72427;862,64
63,78800;1,0631;2,976;-2,63012;862,74
63,88800;1,0647;2,978;-2,58127;863,14
63,98800;1,0663;2,979;-2,66319;863,37
64,08800;1,0678;2,980;-2,64759;863,71
64,18800;1,0696;2,981;-2,60594;864,02
64,28800;1,0714;2,984;-2,63813;864,81
64,38800;1,0731;2,984;-2,64656;865,06
64,48800;1,0747;2,987;-2,62183;865,87
64,58800;1,0764;2,991;-2,62989;866,87
64,68800;1,0779;2,992;-2,64148;867,26
64,78800;1,0796;2,997;-2,63032;868,69
64,88800;1,0814;3,001;-2,62825;869,85
64,98800;1,0832;3,007;-2,63673;871,62
65,08800;1,0847;3,013;-2,63398;873,31
65,18800;1,0864;3,016;-2,63029;874,09
65,28800;1,0879;3,025;-2,63385;876,71
65,38800;1,0896;3,029;-2,63454;878,02
65,48800;1,0913;3,040;-2,63206;881,11
65,58800;1,0931;3,047;-2,63292;883,30
65,68800;1,0947;3,054;-2,63396;885,14
65,78800;1,0964;3,060;-2,63319;886,84
65,88800;1,0980;3,069;-2,63273;889,59
65,98800;1,0995;3,075;-2,63365;891,41
66,08800;1,1012;3,084;-2,63341;893,85
66,18800;1,1030;3,091;-2,63312;895,83
66,28800;1,1048;3,096;-2,63345;897,42
66,38800;1,1064;3,100;-2,63328;898,68
66,48800;1,1080;3,106;-2,63331;900,37
66,58800;1,1095;3,110;-2,63349;901,43
66,68800;1,1112;3,116;-2,63329;903,14
66,78800;1,1130;3,119;-2,63321;904,07
66,88800;1,1149;3,121;-2,63332;904,52
66,98800;1,1163;3,126;-2,63362;905,97
67,08800;1,1180;3,131;-2,63335;907,68
67,18800;1,1196;3,135;-2,63338;908,65
67,28800;1,1211;3,141;-2,63363;910,52
67,38800;1,1228;3,146;-2,63350;911,92
67,48800;1,1248;3,155;-2,63342;914,43
67,58800;1,1264;3,160;-2,63346;915,92
67,68800;1,1280;3,169;-2,63342;918,57
67,78800;1,1297;3,175;-2,63351;920,18
67,88800;1,1313;3,186;-2,63335;923,54
67,98800;1,1329;3,193;-2,63354;925,64
68,08800;1,1347;3,207;-2,63353;929,47
68,18800;1,1364;3,214;-2,63324;931,47
68,28800;1,1381;3,221;-2,63334;933,52
68,38800;1,1397;3,228;-2,63370;935,56
68,48800;1,1412;3,235;-2,63350;937,83
68,58800;1,1428;3,243;-2,63342;939,92
68,68800;1,1446;3,248;-2,63338;941,53
68,78800;1,1464;3,254;-2,63363;943,14
68,88800;1,1481;3,260;-2,63377;944,80
68,98800;1,1497;3,265;-2,63376;946,26
69,08800;1,1513;3,269;-2,63378;947,47
69,18800;1,1529;3,273;-2,63398;948,72
69,28800;1,1545;3,276;-2,63406;949,63
69,38800;1,1564;3,280;-2,63404;950,80
69,48800;1,1581;3,283;-2,63399;951,69
69,58800;1,1597;3,285;-2,63413;952,11
69,68800;1,1614;3,288;-2,63412;953,18
69,78800;1,1630;3,293;-2,63423;954,53
69,88800;1,1645;3,296;-2,63404;955,30
69,98800;1,1663;3,299;-2,63438;956,36
70,08800;1,1681;3,301;-2,63413;956,88
70,18800;1,1697;3,306;-2,63422;958,27
70,28800;1,1714;3,310;-2,63415;959,28
70,38800;1,1730;3,311;-2,63398;959,82
70,48800;1,1745;3,315;-2,63393;960,92
70,58800;1,1762;3,318;-2,63424;961,68
70,68800;1,1781;3,321;-2,63413;962,64
70,78800;1,1798;3,325;-2,63430;963,74
70,88800;1,1814;3,327;-2,63415;964,27
70,98800;1,1830;3,328;-2,63446;964,77
71,08800;1,1846;3,331;-2,63432;965,64
71,18800;1,1861;3,332;-2,63426;965,91
71,28800;1,1880;3,334;-2,63407;966,35
71,38800;1,1898;3,336;-2,63432;967,09
71,48800;1,1914;3,339;-2,63441;967,91
71,58800;1,1930;3,342;-2,63433;968,81
71,68800;1,1946;3,345;-2,63428;969,44
71,78800;1,1962;3,346;-2,63462;969,96
71,88800;1,1979;3,349;-2,63443;970,61
71,98800;1,1998;3,352;-2,63436;971,74
72,08800;1,2015;3,356;-2,63420;972,89
72,18800;1,2030;3,363;-2,63477;974,90
72,28800;1,2048;3,368;-2,63458;976,35
72,38800;1,2063;3,372;-2,63464;977,25
72,48800;1,2079;3,376;-2,63466;978,67
72,58800;1,2097;3,382;-2,63445;980,31
72,68800;1,2115;3,386;-2,63439;981,49
72,78800;1,2130;3,390;-2,63450;982,55
72,88800;1,2147;3,392;-2,63440;983,24
72,98800;1,2163;3,394;-2,63464;983,88
73,08800;1,2178;3,396;-2,63462;984,36
73,18800;1,2196;3,399;-2,63449;985,19
73,28800;1,2214;3,400;-2,63415;985,63
73,38800;1,2231;3,403;-2,63447;986,32
73,48800;1,2247;3,405;-2,63422;986,97
73,58800;1,2264;3,409;-2,63445;988,21
73,68800;1,2279;3,411;-2,63439;988,68
73,78800;1,2295;3,414;-2,63454;989,63
73,88800;1,2314;3,421;-2,63449;991,47
73,98800;1,2332;3,423;-2,63443;992,31
74,08800;1,2347;3,428;-2,63442;993,65
74,18800;1,2363;3,432;-2,63454;994,90
74,28800;1,2379;3,440;-2,63431;997,01
74,38800;1,2395;3,445;-2,63440;998,65
74,48800;1,2412;3,449;-2,63447;999,76
74,58800;1,2431;3,452;-2,63478;1000,69
74,68800;1,2447;3,458;-2,63455;1002,25
74,78800;1,2463;3,462;-2,63450;1003,40
74,88800;1,2480;3,466;-2,63415;1004,75
74,98800;1,2495;3,472;-2,63432;1006,24
75,08800;1,2512;3,474;-2,63457;1007,09
75,18800;1,2530;3,478;-2,63487;1008,22
75,28800;1,2548;3,486;-2,63471;1010,50
75,38800;1,2564;3,492;-2,63468;1012,17
75,48800;1,2580;3,495;-2,63466;1013,15
75,58800;1,2597;3,504;-2,63472;1015,67
75,68800;1,2612;3,511;-2,63439;1017,77
75,78800;1,2629;3,516;-2,63466;1019,27
75,88800;1,2648;3,526;-2,63472;1022,07
75,98800;1,2664;3,535;-2,63472;1024,58
76,08800;1,2681;3,538;-2,63445;1025,63
76,18800;1,2697;3,542;-2,63485;1026,81
76,28800;1,2712;3,548;-2,63472;1028,54
76,38800;1,2729;3,554;-2,63460;1030,11
76,48800;1,2747;3,559;-2,63465;1031,67
76,58800;1,2765;3,564;-2,63488;1033,04
76,68800;1,2781;3,569;-2,63452;1034,36
76,78800;1,2797;3,571;-2,63461;1034,95
76,88800;1,2813;3,576;-2,63465;1036,63
76,98800;1,2829;3,578;-2,63477;1037,15
77,08800;1,2846;3,582;-2,63449;1038,20
77,18800;1,2864;3,585;-2,63473;1039,27
77,28800;1,2881;3,589;-2,63461;1040,33
77,38800;1,2897;3,591;-2,63488;1040,89
77,48800;1,2913;3,593;-2,63458;1041,37
77,58800;1,2929;3,598;-2,63484;1042,87
77,68800;1,2945;3,599;-2,63484;1043,14
77,78800;1,2964;3,602;-2,63482;1044,16
77,88800;1,2981;3,604;-2,63460;1044,65
77,98800;1,2997;3,607;-2,63481;1045,55
78,08800;1,3014;3,609;-2,63475;1046,16
78,18800;1,3030;3,611;-2,63475;1046,79
78,28800;1,3045;3,613;-2,63463;1047,35
78,38800;1,3063;3,616;-2,63494;1047,98
78,48800;1,3082;3,619;-2,63485;1049,08
78,58800;1,3097;3,623;-2,63477;1050,06
78,68800;1,3113;3,625;-2,63496;1050,83
78,78800;1,3129;3,629;-2,63506;1052,02
78,88800;1,3145;3,633;-2,63488;1053,03
78,98800;1,3162;3,637;-2,63489;1054,23
79,08800;1,3181;3,644;-2,63491;1056,16
79,18800;1,3198;3,647;-2,63502;1057,06
79,28800;1,3213;3,653;-2,63489;1058,91
79,38800;1,3230;3,660;-2,63489;1060,82
79,48800;1,3246;3,668;-2,63493;1063,11
79,58800;1,3262;3,675;-2,63512;1065,28
79,68800;1,3279;3,682;-2,63480;1067,16
79,78800;1,3298;3,686;-2,63493;1068,50
79,88800;1,3314;3,699;-2,63488;1072,10
79,98800;1,3330;3,705;-2,63492;1073,99
80,08800;1,3347;3,715;-2,63480;1076,87
80,18800;1,3362;3,719;-2,63500;1077,99
80,28800;1,3379;3,728;-2,63487;1080,46
80,38800;1,3397;3,735;-2,63497;1082,58
80,48800;1,3415;3,744;-2,63490;1085,20
80,58800;1,3430;3,749;-2,63500;1086,69
80,68800;1,3447;3,755;-2,63506;1088,46
80,78800;1,3462;3,759;-2,63494;1089,70
80,88800;1,3479;3,763;-2,63483;1090,59
80,98800;1,3497;3,768;-2,63516;1092,25
81,08800;1,3515;3,772;-2,63491;1093,33
81,18800;1,3530;3,774;-2,63485;1093,92
81,28800;1,3547;3,779;-2,63485;1095,42
81,38800;1,3563;3,781;-2,63511;1096,03
81,48800;1,3578;3,785;-2,63497;1097,09
81,58800;1,3595;3,785;-2,63491;1097,18
81,68800;1,3614;3,794;-2,63495;1099,74
81,78800;1,3631;3,796;-2,63510;1100,21
81,88800;1,3647;3,804;-2,63493;1102,60
81,98800;1,3664;3,806;-2,63493;1103,21
82,08800;1,3679;3,815;-2,63500;1105,68
82,18800;1,3696;3,821;-2,63504;1107,43
82,28800;1,3713;3,825;-2,63492;1108,77
82,38800;1,3731;3,832;-2,63506;1110,66
82,48800;1,3747;3,840;-2,63498;1112,95
82,58800;1,3764;3,844;-2,63523;1114,34
82,68800;1,3780;3,848;-2,63486;1115,41
82,78800;1,3796;3,852;-2,63515;1116,53
82,88800;1,3812;3,856;-2,63496;1117,68
82,98800;1,3831;3,861;-2,63523;1119,24
83,08800;1,3847;3,861;-2,63487;1119,24
83,18800;1,3864;3,865;-2,63504;1120,34
83,28800;1,3880;3,867;-2,63528;1120,80
83,38800;1,3895;3,868;-2,63490;1121,26
83,48800;1,3912;3,870;-2,63494;1121,78
83,58800;1,3930;3,871;-2,63523;1121,98
83,68800;1,3948;3,872;-2,63493;1122,32
83,78800;1,3964;3,873;-2,63516;1122,54
83,88800;1,3980;3,874;-2,63499;1122,81
83,98800;1,3996;3,874;-2,63528;1122,88
84,08800;1,4012;3,875;-2,63506;1123,15
84,18800;1,4029;3,875;-2,63522;1123,18
84,28800;1,4048;3,876;-2,63514;1123,41
84,38800;1,4064;3,877;-2,63516;1123,64
84,48800;1,4080;3,876;-2,63516;1123,61
84,58800;1,4096;3,878;-2,63520;1124,01
84,68800;1,4112;3,878;-2,63514;1124,20
84,78800;1,4129;3,880;-2,63529;1124,57
84,88800;1,4147;3,880;-2,63496;1124,77
84,98800;1,4165;3,882;-2,63499;1125,36
85,08800;1,4181;3,884;-2,63532;1125,79
85,18800;1,4197;3,885;-2,63514;1126,12
85,28800;1,4213;3,886;-2,63491;1126,46
85,38800;1,4228;3,889;-2,63521;1127,20
85,48800;1,4246;3,892;-2,63506;1128,05
85,58800;1,4265;3,895;-2,63512;1129,06
85,68800;1,4281;3,897;-2,63485;1129,47
85,78800;1,4296;3,899;-2,63511;1130,22
85,88800;1,4313;3,906;-2,63517;1132,18
85,98800;1,4329;3,909;-2,63511;1132,94
86,08800;1,4345;3,914;-2,63493;1134,44
86,18800;1,4364;3,918;-2,63513;1135,64
86,28800;1,4382;3,927;-2,63515;1138,23
86,38800;1,4397;3,935;-2,63512;1140,49
86,48800;1,4414;3,940;-2,63493;1142,10
86,58800;1,4429;3,949;-2,63528;1144,74
86,68800;1,4445;3,955;-2,63503;1146,48
86,78800;1,4463;3,965;-2,63505;1149,28
86,88800;1,4482;3,972;-2,63506;1151,41
86,98800;1,4497;3,979;-2,63516;1153,28
87,08800;1,4514;3,985;-2,63500;1155,12
87,18800;1,4530;3,993;-2,63506;1157,25
87,28800;1,4545;3,997;-2,63520;1158,64
87,38800;1,4562;4,007;-2,63524;1161,38
87,48800;1,4580;4,010;-2,63504;1162,42
87,58800;1,4598;4,012;-2,63503;1162,83
87,68800;1,4614;4,020;-2,63520;1165,20
87,78800;1,4630;4,026;-2,63531;1167,02
87,88800;1,4645;4,029;-2,63500;1167,72
87,98800;1,4662;4,034;-2,63516;1169,25
88,08800;1,4680;4,041;-2,63508;1171,22
88,18800;1,4699;4,047;-2,63517;1172,99
88,28800;1,4714;4,051;-2,63515;1174,13
88,38800;1,4730;4,058;-2,63483;1176,27
88,48800;1,4746;4,066;-2,63520;1178,45
88,58800;1,4761;4,070;-2,63502;1179,62
88,68800;1,4778;4,075;-2,63479;1181,17
88,78800;1,4798;4,083;-2,63532;1183,44
88,88800;1,4814;4,086;-2,63531;1184,36
88,98800;1,4830;4,093;-2,63498;1186,25
89,08800;1,4846;4,099;-2,63508;1188,13
89,18800;1,4862;4,102;-2,63544;1189,05
89,28800;1,4879;4,105;-2,63498;1189,86
89,38800;1,4897;4,113;-2,63507;1192,25
89,48800;1,4914;4,117;-2,63524;1193,22
89,58800;1,4931;4,123;-2,63535;1195,16
89,68800;1,4947;4,130;-2,63510;1196,98
89,78800;1,4963;4,136;-2,63515;1198,94
89,88800;1,4979;4,142;-2,63519;1200,46
89,98800;1,4996;4,150;-2,63548;1202,85
90,08800;1,5014;4,158;-2,63519;1205,34
90,18800;1,5030;4,168;-2,63509;1208,01
90,28800;1,5047;4,172;-2,63510;1209,28
90,38800;1,5063;4,184;-2,63552;1212,61
90,48800;1,5078;4,191;-2,63516;1214,92
90,58800;1,5095;4,196;-2,63526;1216,10
90,68800;1,5114;4,205;-2,63540;1218,72
90,78800;1,5132;4,216;-2,63522;1221,98
90,88800;1,5147;4,216;-2,63511;1222,12
90,98800;1,5163;4,220;-2,63543;1223,08
91,08800;1,5180;4,225;-2,63531;1224,61
91,18800;1,5195;4,228;-2,63527;1225,51
91,28800;1,5213;4,231;-2,63521;1226,24
91,38800;1,5231;4,234;-2,63552;1227,17
91,48800;1,5248;4,236;-2,63523;1227,84
91,58800;1,5264;4,237;-2,63518;1228,15
91,68800;1,5279;4,239;-2,63520;1228,58
91,78800;1,5295;4,240;-2,63547;1228,99
91,88800;1,5312;4,241;-2,63527;1229,16
91,98800;1,5331;4,242;-2,63528;1229,54
92,08800;1,5348;4,242;-2,63528;1229,68
92,18800;1,5364;4,243;-2,63547;1229,90
92,28800;1,5380;4,244;-2,63520;1230,13
92,38800;1,5396;4,245;-2,63530;1230,35
92,48800;1,5412;4,245;-2,63530;1230,48
92,58800;1,5430;4,245;-2,63544;1230,56
92,68800;1,5448;4,246;-2,63522;1230,76
92,78800;1,5464;4,246;-2,63541;1230,84
92,88800;1,5480;4,247;-2,63538;1231,01
92,98800;1,5497;4,247;-2,63535;1231,09
93,08800;1,5512;4,248;-2,63514;1231,27
93,18800;1,5529;4,248;-2,63551;1231,43
93,28800;1,5548;4,249;-2,63535;1231,65
93,38800;1,5565;4,250;-2,63540;1232,03
93,48800;1,5580;4,251;-2,63522;1232,10
93,58800;1,5597;4,252;-2,63548;1232,53
93,68800;1,5613;4,254;-2,63535;1233,03
93,78800;1,5628;4,255;-2,63535;1233,47
93,88800;1,5647;4,258;-2,63526;1234,07
93,98800;1,5665;4,259;-2,63558;1234,54
94,08800;1,5681;4,261;-2,63540;1235,18
94,18800;1,5697;4,266;-2,63532;1236,49
94,28800;1,5713;4,267;-2,63551;1236,89
94,38800;1,5728;4,272;-2,63562;1238,25
94,48800;1,5746;4,275;-2,63534;1239,03
94,58800;1,5764;4,283;-2,63544;1241,48
94,68800;1,5781;4,288;-2,63550;1242,99
94,78800;1,5797;4,290;-2,63548;1243,45
94,88800;1,5814;4,300;-2,63537;1246,23
94,98800;1,5829;4,305;-2,63552;1247,76
95,08800;1,5846;4,311;-2,63547;1249,53
95,18800;1,5864;4,317;-2,63562;1251,42
95,28800;1,5882;4,323;-2,63530;1253,05
95,38800;1,5897;4,329;-2,63563;1254,92
95,48800;1,5914;4,334;-2,63549;1256,21
95,58800;1,5930;4,339;-2,63556;1257,54
95,68800;1,5945;4,342;-2,63522;1258,54
95,78800;1,5962;4,347;-2,63555;1260,02
95,88800;1,5981;4,352;-2,63554;1261,42
95,98800;1,5997;4,355;-2,63545;1262,27
96,08800;1,6013;4,358;-2,63526;1263,09
96,18800;1,6030;4,364;-2,63562;1264,88
96,28800;1,6045;4,366;-2,63553;1265,48
96,38800;1,6062;4,372;-2,63542;1267,15
96,48800;1,6080;4,379;-2,63535;1269,38
96,58800;1,6098;4,387;-2,63568;1271,56
96,68800;1,6113;4,392;-2,63531;1273,11
96,78800;1,6130;4,402;-2,63562;1275,94
96,88800;1,6147;4,408;-2,63546;1277,73
96,98800;1,6162;4,417;-2,63550;1280,16
97,08800;1,6179;4,423;-2,63541;1282,04
97,18800;1,6197;4,432;-2,63560;1284,75
97,28800;1,6214;4,438;-2,63537;1286,26
97,38800;1,6231;4,445;-2,63566;1288,49
97,48800;1,6247;4,451;-2,63529;1290,13
97,58800;1,6263;4,457;-2,63559;1292,02
97,68800;1,6278;4,460;-2,63553;1292,83
97,78800;1,6297;4,467;-2,63557;1294,85
97,88800;1,6315;4,471;-2,63532;1295,85
97,98800;1,6331;4,475;-2,63565;1297,11
98,08800;1,6347;4,481;-2,63552;1298,88
98,18800;1,6363;4,483;-2,63560;1299,53
98,28800;1,6379;4,488;-2,63535;1300,92
98,38800;1,6397;4,492;-2,63564;1301,92
98,48800;1,6415;4,497;-2,63547;1303,53
98,58800;1,6431;4,500;-2,63549;1304,31
98,68800;1,6447;4,503;-2,63548;1305,20
98,78800;1,6463;4,507;-2,63566;1306,25
98,88800;1,6478;4,510;-2,63551;1307,26
98,98800;1,6495;4,513;-2,63556;1308,23
99,08800;1,6515;4,518;-2,63553;1309,56
99,18800;1,6531;4,522;-2,63559;1310,72
99,28800;1,6547;4,523;-2,63551;1311,12
99,38800;1,6564;4,528;-2,63559;1312,40
99,48800;1,6580;4,531;-2,63561;1313,23
99,58800;1,6595;4,534;-2,63569;1314,25
99,68800;1,6613;4,535;-2,63541;1314,61
99,78800;1,6631;4,538;-2,63550;1315,44
99,88800;1,6647;4,540;-2,63573;1316,00
99,98800;1,6663;4,543;-2,63579;1316,82
100,08800;1,6680;4,546;-2,63537;1317,63
100,18800;1,6695;4,547;-2,63551;1318,05
100,28800;1,6712;4,551;-2,63551;1319,01
100,38800;1,6731;4,553;-2,63578;1319,71
100,48800;1,6748;4,556;-2,63533;1320,69
100,58800;1,6764;4,559;-2,63581;1321,57
100,68800;1,6781;4,564;-2,63561;1322,85
100,78800;1,6796;4,567;-2,63570;1323,67
100,88800;1,6811;4,569;-2,63554;1324,22
100,98800;1,6830;4,575;-2,63577;1326,07
101,08800;1,6848;4,578;-2,63539;1326,99
101,18800;1,6864;4,588;-2,63573;1329,72
101,28800;1,6880;4,591;-2,63547;1330,87
101,38800;1,6897;4,600;-2,63577;1333,47
101,48800;1,6911;4,603;-2,63557;1334,30
101,58800;1,6929;4,611;-2,63561;1336,47
101,68800;1,6947;4,621;-2,63563;1339,32
101,78800;1,6965;4,627;-2,63583;1341,04
101,88800;1,6980;4,632;-2,63565;1342,70
101,98800;1,6997;4,638;-2,63562;1344,46
102,08800;1,7012;4,642;-2,63566;1345,50
102,18800;1,7029;4,647;-2,63587;1346,92
102,28800;1,7047;4,651;-2,63553;1348,24
102,38800;1,7065;4,657;-2,63567;1349,83
102,48800;1,7080;4,660;-2,63577;1350,78
102,58800;1,7097;4,664;-2,63586;1351,86
102,68800;1,7113;4,668;-2,63565;1353,17
102,78800;1,7129;4,670;-2,63577;1353,51
102,88800;1,7145;4,673;-2,63563;1354,50
102,98800;1,7165;4,678;-2,63588;1355,83
103,08800;1,7181;4,678;-2,63571;1356,07
103,18800;1,7197;4,686;-2,63575;1358,22
103,28800;1,7213;4,690;-2,63580;1359,42
103,38800;1,7228;4,692;-2,63578;1359,89
103,48800;1,7246;4,696;-2,63548;1361,05
103,58800;1,7263;4,703;-2,63600;1363,30
103,68800;1,7281;4,706;-2,63576;1364,10
103,78800;1,7297;4,710;-2,63555;1365,20
103,88800;1,7314;4,711;-2,63581;1365,64
103,98800;1,7329;4,715;-2,63594;1366,63
104,08800;1,7345;4,716;-2,63569;1366,95
104,18800;1,7363;4,719;-2,63568;1367,69
104,28800;1,7382;4,721;-2,63568;1368,39
104,38800;1,7397;4,721;-2,63602;1368,54
104,48800;1,7414;4,725;-2,63559;1369,48
104,58800;1,7430;4,726;-2,63578;1369,84
104,68800;1,7445;4,727;-2,63574;1370,06
104,78800;1,7462;4,730;-2,63588;1370,93
104,88800;1,7481;4,732;-2,63575;1371,68
104,98800;1,7498;4,737;-2,63586;1372,92
105,08800;1,7514;4,737;-2,63578;1373,17
105,18800;1,7530;4,743;-2,63588;1374,87
105,28801;1,7545;4,747;-2,63567;1375,99
105,38801;1,7562;4,751;-2,63595;1377,22
105,48801;1,7580;4,755;-2,63578;1378,14
105,58801;1,7598;4,759;-2,63575;1379,38
105,68801;1,7614;4,762;-2,63569;1380,43
105,78801;1,7630;4,768;-2,63596;1382,01
105,88801;1,7645;4,770;-2,63588;1382,61
105,98801;1,7662;4,774;-2,63574;1383,72
106,08801;1,7679;4,776;-2,63578;1384,45
106,18801;1,7698;4,779;-2,63611;1385,17
106,28801;1,7715;4,781;-2,63585;1385,68
106,38801;1,7731;4,782;-2,63572;1386,11
106,48801;1,7747;4,784;-2,63574;1386,75
106,58801;1,7763;4,786;-2,63601;1387,29
106,68801;1,7778;4,789;-2,63573;1388,19
106,78801;1,7797;4,790;-2,63588;1388,42
106,88801;1,7815;4,793;-2,63583;1389,28
106,98801;1,7831;4,795;-2,63585;1389,98
107,08801;1,7847;4,797;-2,63578;1390,45
107,18801;1,7864;4,800;-2,63576;1391,34
107,28801;1,7879;4,802;-2,63590;1392,00
107,38801;1,7896;4,806;-2,63589;1393,05
107,48801;1,7914;4,808;-2,63566;1393,75
107,58801;1,7931;4,813;-2,63595;1395,08
107,68801;1,7947;4,816;-2,63588;1395,84
107,78801;1,7964;4,821;-2,63580;1397,32
107,88801;1,7979;4,823;-2,63571;1398,07
107,98801;1,7995;4,829;-2,63598;1399,65
108,08801;1,8014;4,833;-2,63588;1400,84
108,18801;1,8032;4,837;-2,63580;1402,09
108,28801;1,8047;4,842;-2,63560;1403,55
108,38801;1,8064;4,847;-2,63597;1404,87
108,48801;1,8080;4,854;-2,63582;1406,96
108,58801;1,8095;4,857;-2,63578;1407,69
108,68801;1,8112;4,862;-2,63569;1409,38
108,78801;1,8131;4,866;-2,63602;1410,29
108,88801;1,8148;4,871;-2,63590;1412,00
108,98801;1,8163;4,876;-2,63577;1413,48
109,08801;1,8180;4,880;-2,63585;1414,37
109,18801;1,8195;4,883;-2,63607;1415,43
109,28801;1,8212;4,887;-2,63574;1416,44
109,38801;1,8231;4,894;-2,63601;1418,56
109,48801;1,8248;4,897;-2,63589;1419,34
109,58801;1,8263;4,902;-2,63586;1420,89
109,68801;1,8280;4,905;-2,63576;1421,88
109,78801;1,8296;4,910;-2,63590;1423,30
109,88801;1,8312;4,915;-2,63591;1424,70
109,98801;1,8330;4,921;-2,63595;1426,30
110,08801;1,8348;4,927;-2,63565;1428,06
110,18801;1,8364;4,934;-2,63585;1430,07
110,28801;1,8380;4,940;-2,63594;1431,85
110,38801;1,8396;4,944;-2,63589;1433,12
110,48801;1,8412;4,952;-2,63563;1435,45
110,58801;1,8429;4,958;-2,63596;1437,16
110,68801;1,8447;4,966;-2,63593;1439,33
110,78801;1,8464;4,972;-2,63586;1441,30
110,88801;1,8481;4,980;-2,63572;1443,38
110,98801;1,8497;4,986;-2,63606;1445,23
111,08801;1,8512;4,988;-2,63580;1445,68
111,18801;1,8528;4,993;-2,63590;1447,14
111,28801;1,8547;4,999;-2,63592;1449,09
111,38801;1,8565;5,004;-2,63597;1450,40
111,48801;1,8581;5,008;-2,63575;1451,67
111,58801;1,8597;5,016;-2,63585;1453,91
111,68801;1,8612;5,019;-2,63591;1454,77
111,78801;1,8628;5,025;-2,63600;1456,60
111,88801;1,8645;5,034;-2,63584;1459,04
111,98801;1,8663;5,041;-2,63600;1461,10
112,08801;1,8681;5,048;-2,63593;1463,14
112,18801;1,8697;5,054;-2,63613;1465,03
112,28801;1,8713;5,061;-2,63578;1467,08
112,38801;1,8730;5,070;-2,63592;1469,42
112,48801;1,8746;5,077;-2,63603;1471,54
112,58801;1,8763;5,083;-2,63607;1473,47
112,68801;1,8781;5,092;-2,63579;1476,04
112,78801;1,8798;5,097;-2,63595;1477,45
112,88801;1,8814;5,103;-2,63602;1479,19
112,98801;1,8830;5,108;-2,63596;1480,58
113,08801;1,8845;5,113;-2,63584;1482,15
113,18801;1,8862;5,119;-2,63605;1483,71
113,28801;1,8881;5,124;-2,63585;1485,08
113,38801;1,8898;5,126;-2,63594;1485,88
113,48801;1,8914;5,129;-2,63595;1486,62
113,58801;1,8930;5,133;-2,63613;1487,82
113,68801;1,8947;5,135;-2,63581;1488,26
113,78801;1,8962;5,135;-2,63598;1488,51
113,88801;1,8979;5,139;-2,63598;1489,53
113,98801;1,8998;5,141;-2,63611;1490,22
114,08801;1,9014;5,142;-2,63582;1490,51
114,18801;1,9030;5,144;-2,63588;1491,04
114,28801;1,9047;5,145;-2,63593;1491,17
114,38801;1,9062;5,146;-2,63611;1491,65
114,48801;1,9079;5,146;-2,63582;1491,67
114,58801;1,9097;5,147;-2,63586;1491,98
114,68801;1,9114;5,148;-2,63588;1492,19
114,78801;1,9130;5,149;-2,63601;1492,34
114,88801;1,9147;5,149;-2,63577;1492,38
114,98801;1,9163;5,149;-2,63594;1492,43
115,08801;1,9178;5,149;-2,63593;1492,47
115,18801;1,9197;5,149;-2,63584;1492,48
115,28801;1,9215;5,149;-2,63586;1492,52
115,38801;1,9231;5,149;-2,63604;1492,54
115,48801;1,9247;5,149;-2,63595;1492,54
115,58801;1,9263;5,149;-2,63587;1492,55
115,68801;1,9278;5,149;-2,63589;1492,57
115,78801;1,9296;5,149;-2,63611;1492,61
115,88801;1,9314;5,149;-2,63586;1492,60
