Texteingaben : Proben-beschriftung;"dpp-PUL6-1"
Allgemein : Startdatum;16.08.2018 16:07:51
Abmessung : Querschnitt;3,45000;mm^2

Zeit;Traversenweg;Last;Dehnung 1;Zugspannung
59,80000;0,9967;2,915;0,50556;844,89
59,86800;0,9978;2,919;0,50612;845,98
59,96800;0,9995;2,926;0,50686;848,15
60,06800;1,0010;2,934;0,50763;850,57
60,16800;1,0027;2,940;0,50840;852,29
60,26800;1,0045;2,949;0,50923;854,76
60,36800;1,0063;2,955;0,51024;856,45
60,46800;1,0078;2,960;0,51092;858,00
60,56800;1,0095;2,963;0,51176;858,84
60,66800;1,0110;2,965;0,51253;859,39
60,76800;1,0126;2,968;0,51325;860,26
60,86800;1,0146;2,969;0,51407;860,58
60,96800;1,0163;2,971;0,51504;861,21
61,06800;1,0178;2,972;0,51578;861,33
61,16800;1,0195;2,972;0,51653;861,47
61,26800;1,0211;2,973;0,51726;861,72
61,36800;1,0226;2,973;0,51810;861,73
61,46800;1,0243;2,973;0,51885;861,83
61,56800;1,0262;2,974;0,51985;861,89
61,66800;1,0279;2,974;0,52057;861,93
61,76800;1,0295;2,974;0,52136;862,05
61,86800;1,0311;2,974;0,52215;862,13
61,96800;1,0327;2,975;0,52296;862,22
62,06800;1,0344;2,975;0,52367;862,41
62,16800;1,0362;2,976;0,52456;862,67
62,26800;1,0379;2,977;0,52541;862,98
62,36800;1,0395;2,978;0,52614;863,06
62,46800;1,0412;2,978;0,52693;863,22
62,56800;1,0428;2,981;0,52774;864,05
62,66800;1,0444;2,981;0,52842;864,19
62,76800;1,0461;2,984;0,52921;864,93
62,86800;1,0479;2,986;0,53011;865,52
62,96800;1,0495;2,990;0,53089;866,61
63,06800;1,0512;2,992;0,53158;867,33
63,16800;1,0528;2,997;0,53233;868,77
63,26800;1,0543;3,000;0,53308;869,63
63,36800;1,0559;3,006;0,53379;871,19
63,46800;1,0579;3,011;0,53465;872,73
63,56800;1,0596;3,020;0,53547;875,45
63,66800;1,0612;3,026;0,53624;877,22
63,76800;1,0628;3,033;0,53696;879,21
63,86800;1,0644;3,044;0,53780;882,34
63,96800;1,0660;3,048;0,53841;883,57
64,06800;1,0678;3,060;0,53917;886,87
64,16800;1,0696;3,068;0,54015;889,14
64,26800;1,0712;3,075;0,54089;891,27
64,36800;1,0728;3,079;0,54167;892,58
64,46800;1,0744;3,086;0,54240;894,56
64,56800;1,0760;3,096;0,54310;897,35
64,66800;1,0777;3,099;0,54384;898,31
64,76800;1,0796;3,106;0,54474;900,16
64,86800;1,0812;3,110;0,54554;901,34
64,96800;1,0829;3,115;0,54618;902,99
65,06800;1,0845;3,120;0,54698;904,24
65,16800;1,0861;3,124;0,54774;905,53
65,26800;1,0876;3,127;0,54857;906,43
65,36800;1,0894;3,133;0,54933;908,25
65,46800;1,0913;3,142;0,55026;910,76
65,56800;1,0929;3,144;0,55105;911,23
65,66800;1,0944;3,151;0,55171;913,32
65,76800;1,0960;3,159;0,55246;915,59
65,86800;1,0976;3,167;0,55321;917,94
65,96800;1,0993;3,174;0,55398;919,96
66,06800;1,1012;3,186;0,55488;923,47
66,16800;1,1029;3,194;0,55566;925,88
66,26800;1,1045;3,205;0,55642;929,12
66,36800;1,1061;3,214;0,55728;931,68
66,46800;1,1077;3,221;0,55793;933,54
66,56800;1,1093;3,231;0,55866;936,52
66,66800;1,1112;3,239;0,55952;938,87
66,76800;1,1129;3,246;0,56040;940,95
66,86800;1,1145;3,250;0,56116;942,00
66,96800;1,1162;3,257;0,56191;943,93
67,06800;1,1178;3,262;0,56267;945,61
67,16800;1,1193;3,268;0,56345;947,22
67,26800;1,1210;3,271;0,56421;948,16
67,36800;1,1229;3,274;0,56514;948,97
67,46800;1,1246;3,279;0,56599;950,51
67,56800;1,1261;3,284;0,56672;951,88
67,66800;1,1278;3,285;0,56737;952,19
67,76800;1,1293;3,289;0,56820;953,41
67,86800;1,1310;3,294;0,56888;954,82
67,96800;1,1329;3,297;0,56977;955,75
68,06800;1,1347;3,300;0,57072;956,49
68,16800;1,1362;3,302;0,57140;957,00
68,26800;1,1378;3,306;0,57214;958,13
68,36800;1,1394;3,310;0,57285;959,34
68,46800;1,1409;3,312;0,57358;960,10
68,56800;1,1427;3,317;0,57422;961,55
68,66800;1,1447;3,319;0,57520;961,95
68,76800;1,1462;3,322;0,57584;962,96
68,86800;1,1477;3,327;0,57652;964,30
68,96800;1,1494;3,329;0,57737;964,95
69,06800;1,1509;3,331;0,57804;965,47
69,16800;1,1527;3,332;0,57880;965,87
69,26800;1,1545;3,335;0,57960;966,73
69,36800;1,1563;3,337;0,58046;967,28
69,46800;1,1578;3,339;0,58112;967,92
69,56800;1,1595;3,342;0,58190;968,67
69,66800;1,1611;3,346;0,58256;969,86
69,76800;1,1627;3,347;0,58332;970,25
69,86800;1,1645;3,352;0,58416;971,54
69,96800;1,1663;3,355;0,58511;972,43
70,06800;1,1678;3,361;0,58577;974,19
70,16800;1,1695;3,365;0,58655;975,46
70,26800;1,1711;3,370;0,58726;976,84
70,36800;1,1726;3,375;0,58795;978,29
70,46800;1,1743;3,379;0,58874;979,37
70,56800;1,1762;3,383;0,58962;980,52
70,66800;1,1779;3,389;0,59048;982,40
70,76800;1,1795;3,391;0,59119;982,84
70,86800;1,1811;3,395;0,59201;984,18
70,96800;1,1827;3,396;0,59269;984,39
71,06800;1,1843;3,398;0,59335;985,07
71,16800;1,1861;3,401;0,59416;985,71
71,26800;1,1879;3,404;0,59506;986,67
71,36800;1,1896;3,407;0,59581;987,60
71,46800;1,1912;3,409;0,59651;988,01
71,56800;1,1927;3,413;0,59729;989,29
71,66800;1,1943;3,416;0,59797;990,07
71,76800;1,1960;3,423;0,59877;992,10
71,86800;1,1979;3,428;0,59957;993,53
71,96800;1,1995;3,434;0,60039;995,35
72,06800;1,2011;3,438;0,60111;996,60
72,16800;1,2028;3,441;0,60185;997,50
72,26800;1,2044;3,449;0,60258;999,57
72,36800;1,2060;3,451;0,60333;1000,42
72,46800;1,2078;3,457;0,60413;1002,08
72,56800;1,2096;3,461;0,60503;1003,27
72,66800;1,2112;3,468;0,60579;1005,21
72,76800;1,2128;3,470;0,60654;1005,88
72,86800;1,2145;3,476;0,60734;1007,61
72,96800;1,2160;3,484;0,60794;1009,93
73,06800;1,2177;3,490;0,60878;1011,65
73,16800;1,2196;3,498;0,60957;1014,04
73,26800;1,2212;3,503;0,61037;1015,47
73,36800;1,2228;3,511;0,61114;1017,63
73,46800;1,2245;3,519;0,61191;1020,01
73,56800;1,2261;3,527;0,61259;1022,42
73,66800;1,2276;3,533;0,61332;1024,18
73,76800;1,2295;3,540;0,61421;1026,06
73,86800;1,2313;3,546;0,61496;1027,75
73,96800;1,2329;3,552;0,61576;1029,52
74,06800;1,2345;3,556;0,61645;1030,69
74,16800;1,2361;3,561;0,61716;1032,25
74,26800;1,2377;3,564;0,61788;1032,98
74,36800;1,2394;3,567;0,61871;1034,02
74,46800;1,2412;3,572;0,61954;1035,45
74,56800;1,2429;3,579;0,62029;1037,32
74,66800;1,2444;3,581;0,62104;1038,06
74,76800;1,2461;3,584;0,62171;1038,88
74,86800;1,2477;3,587;0,62254;1039,76
74,96800;1,2493;3,590;0,62322;1040,62
75,06800;1,2512;3,595;0,62405;1041,94
75,16800;1,2530;3,597;0,62490;1042,53
75,26800;1,2545;3,600;0,62570;1043,55
75,36800;1,2562;3,602;0,62634;1043,94
75,46800;1,2577;3,605;0,62706;1045,02
75,56800;1,2593;3,608;0,62779;1045,73
75,66800;1,2611;3,610;0,62854;1046,26
75,76800;1,2630;3,612;0,62940;1047,10
75,86800;1,2645;3,615;0,63012;1047,91
75,96800;1,2661;3,617;0,63090;1048,30
76,06800;1,2678;3,621;0,63161;1049,54
76,16800;1,2693;3,626;0,63230;1051,07
76,26800;1,2710;3,628;0,63305;1051,60
76,36800;1,2728;3,635;0,63391;1053,68
76,46800;1,2746;3,639;0,63472;1054,82
76,56800;1,2761;3,644;0,63542;1056,09
76,66800;1,2778;3,648;0,63617;1057,25
76,76800;1,2794;3,655;0,63687;1059,44
76,86800;1,2810;3,660;0,63763;1060,94
76,96800;1,2827;3,668;0,63837;1063,31
77,06800;1,2846;3,677;0,63923;1065,89
77,16800;1,2861;3,686;0,64009;1068,35
77,26800;1,2879;3,695;0,64078;1071,03
77,36800;1,2895;3,701;0,64163;1072,87
77,46800;1,2910;3,709;0,64222;1074,97
77,56800;1,2926;3,719;0,64292;1078,02
77,66800;1,2945;3,728;0,64376;1080,58
77,76800;1,2963;3,736;0,64465;1083,03
77,86800;1,2978;3,742;0,64536;1084,69
77,96800;1,2995;3,749;0,64610;1086,81
78,06800;1,3011;3,757;0,64688;1088,92
78,16800;1,3027;3,760;0,64756;1089,78
78,26800;1,3045;3,766;0,64836;1091,47
78,36800;1,3063;3,768;0,64917;1092,31
78,46800;1,3079;3,773;0,64990;1093,50
78,56800;1,3095;3,778;0,65068;1095,00
78,66800;1,3111;3,780;0,65146;1095,67
78,76800;1,3126;3,785;0,65208;1097,19
78,86800;1,3143;3,789;0,65277;1098,22
78,96800;1,3162;3,794;0,65367;1099,66
79,06800;1,3179;3,796;0,65444;1100,35
79,16800;1,3195;3,804;0,65526;1102,74
79,26800;1,3212;3,811;0,65595;1104,62
79,36800;1,3228;3,815;0,65672;1105,72
79,46800;1,3243;3,820;0,65732;1107,13
79,56800;1,3261;3,828;0,65810;1109,43
79,66800;1,3280;3,836;0,65895;1111,79
79,76800;1,3296;3,841;0,65975;1113,36
79,86800;1,3311;3,847;0,66034;1115,05
79,96800;1,3328;3,852;0,66116;1116,56
80,06800;1,3344;3,856;0,66183;1117,60
80,16800;1,3360;3,859;0,66257;1118,52
80,26800;1,3379;3,862;0,66338;1119,47
80,36800;1,3396;3,865;0,66416;1120,23
80,46800;1,3412;3,867;0,66488;1120,96
80,56800;1,3428;3,868;0,66567;1121,19
80,66800;1,3444;3,870;0,66647;1121,66
80,76800;1,3459;3,871;0,66707;1122,16
80,86800;1,3478;3,872;0,66800;1122,40
80,96800;1,3496;3,873;0,66886;1122,59
81,06800;1,3512;3,874;0,66955;1122,80
81,16800;1,3528;3,874;0,67026;1122,96
81,26800;1,3545;3,875;0,67099;1123,13
81,36800;1,3560;3,875;0,67163;1123,33
81,46800;1,3577;3,876;0,67245;1123,42
81,56800;1,3595;3,876;0,67331;1123,56
81,66800;1,3612;3,877;0,67406;1123,83
81,76800;1,3628;3,878;0,67480;1124,10
81,86800;1,3645;3,879;0,67552;1124,44
81,96800;1,3660;3,880;0,67626;1124,78
82,06800;1,3676;3,882;0,67689;1125,29
82,16800;1,3695;3,883;0,67775;1125,59
82,26800;1,3713;3,885;0,67857;1126,03
82,36800;1,3728;3,888;0,67924;1127,01
82,46800;1,3745;3,891;0,67990;1127,71
82,56800;1,3761;3,893;0,68062;1128,54
82,66800;1,3777;3,896;0,68129;1129,14
82,76800;1,3794;3,900;0,68196;1130,57
82,86800;1,3813;3,902;0,68281;1131,09
82,96800;1,3829;3,910;0,68360;1133,32
83,06800;1,3844;3,914;0,68433;1134,36
83,16800;1,3861;3,918;0,68508;1135,78
83,26800;1,3876;3,926;0,68581;1137,93
83,36800;1,3894;3,932;0,68664;1139,82
83,46800;1,3912;3,941;0,68746;1142,37
83,56800;1,3929;3,952;0,68828;1145,59
83,66800;1,3945;3,960;0,68891;1147,68
83,76800;1,3962;3,970;0,68967;1150,63
83,86800;1,3977;3,976;0,69036;1152,39
83,96800;1,3993;3,981;0,69101;1153,98
84,06800;1,4011;3,992;0,69179;1157,01
84,16800;1,4030;3,997;0,69266;1158,43
84,26800;1,4045;4,006;0,69334;1161,05
84,36800;1,4062;4,011;0,69414;1162,66
84,46800;1,4078;4,016;0,69496;1164,11
84,56800;1,4093;4,020;0,69553;1165,10
84,66800;1,4110;4,026;0,69625;1167,10
84,76800;1,4128;4,034;0,69705;1169,35
84,86800;1,4146;4,038;0,69790;1170,31
84,96800;1,4162;4,043;0,69861;1172,01
85,06800;1,4178;4,050;0,69937;1173,97
85,16800;1,4194;4,053;0,70010;1174,85
85,26800;1,4210;4,061;0,70076;1177,18
85,36800;1,4228;4,069;0,70151;1179,37
85,46800;1,4246;4,077;0,70239;1181,77
85,56800;1,4262;4,080;0,70307;1182,68
85,66800;1,4278;4,088;0,70375;1184,94
85,76800;1,4294;4,092;0,70449;1186,07
85,86800;1,4309;4,097;0,70521;1187,61
85,96800;1,4326;4,104;0,70596;1189,67
86,06800;1,4346;4,111;0,70692;1191,47
86,16800;1,4363;4,115;0,70774;1192,66
86,26800;1,4378;4,122;0,70839;1194,80
86,36800;1,4394;4,128;0,70915;1196,48
86,46800;1,4411;4,135;0,70991;1198,48
86,56800;1,4426;4,143;0,71062;1200,78
86,66800;1,4444;4,149;0,71144;1202,64
86,76800;1,4463;4,159;0,71235;1205,63
86,86800;1,4479;4,169;0,71305;1208,31
86,96800;1,4495;4,175;0,71378;1210,22
87,06800;1,4512;4,184;0,71449;1212,87
87,16800;1,4527;4,191;0,71515;1214,86
87,26800;1,4544;4,197;0,71594;1216,50
87,36800;1,4562;4,205;0,71681;1218,70
87,46800;1,4578;4,214;0,71756;1221,49
87,56800;1,4595;4,220;0,71833;1223,11
87,66800;1,4611;4,222;0,71908;1223,83
87,76800;1,4627;4,227;0,71983;1225,29
87,86800;1,4643;4,231;0,72050;1226,46
87,96800;1,4662;4,233;0,72138;1226,93
88,06800;1,4680;4,235;0,72223;1227,66
88,16800;1,4695;4,237;0,72289;1228,25
88,26800;1,4711;4,239;0,72363;1228,78
88,36800;1,4728;4,241;0,72435;1229,20
88,46800;1,4743;4,241;0,72514;1229,27
88,56800;1,4761;4,243;0,72588;1229,72
88,66800;1,4779;4,243;0,72679;1229,87
88,76800;1,4796;4,244;0,72758;1230,10
88,86800;1,4811;4,245;0,72828;1230,37
88,96800;1,4828;4,245;0,72903;1230,51
89,06800;1,4843;4,245;0,72974;1230,53
89,16800;1,4860;4,246;0,73051;1230,66
89,26800;1,4879;4,246;0,73142;1230,86
89,36800;1,4896;4,247;0,73218;1231,01
89,46800;1,4912;4,247;0,73282;1231,10
89,56800;1,4928;4,248;0,73359;1231,40
89,66800;1,4944;4,249;0,73432;1231,46
89,76800;1,4960;4,249;0,73511;1231,73
89,86800;1,4977;4,251;0,73590;1232,16
89,96800;1,4996;4,251;0,73677;1232,22
90,06800;1,5012;4,253;0,73750;1232,89
90,16800;1,5028;4,255;0,73812;1233,45
90,26800;1,5045;4,259;0,73899;1234,45
90,36800;1,5060;4,260;0,73964;1234,83
90,46800;1,5077;4,262;0,74039;1235,45
90,56800;1,5095;4,266;0,74122;1236,42
90,66800;1,5113;4,271;0,74202;1238,01
90,76800;1,5128;4,274;0,74277;1238,88
90,86800;1,5145;4,278;0,74352;1239,93
90,96800;1,5161;4,285;0,74434;1241,94
91,06800;1,5176;4,291;0,74499;1243,70
91,16800;1,5194;4,297;0,74578;1245,46
91,26800;1,5213;4,306;0,74662;1248,04
91,36800;1,5229;4,313;0,74745;1250,07
91,46800;1,5245;4,318;0,74805;1251,54
91,56800;1,5261;4,325;0,74880;1253,57
91,66800;1,5276;4,330;0,74966;1255,13
91,76800;1,5293;4,335;0,75033;1256,41
91,86800;1,5312;4,339;0,75120;1257,81
91,96800;1,5329;4,344;0,75200;1259,08
92,06800;1,5345;4,349;0,75273;1260,50
92,16800;1,5361;4,350;0,75347;1260,76
92,26800;1,5378;4,355;0,75421;1262,45
92,36800;1,5394;4,361;0,75495;1264,14
92,46800;1,5411;4,367;0,75571;1265,83
92,56800;1,5429;4,370;0,75650;1266,81
92,66800;1,5445;4,378;0,75734;1269,12
92,76800;1,5462;4,387;0,75811;1271,60
92,86800;1,5478;4,396;0,75882;1274,17
92,96800;1,5493;4,402;0,75950;1275,86
93,06800;1,5509;4,413;0,76024;1279,04
93,16800;1,5530;4,424;0,76127;1282,19
93,26800;1,5545;4,432;0,76203;1284,50
93,36800;1,5561;4,439;0,76273;1286,76
93,46800;1,5577;4,447;0,76344;1288,94
93,56800;1,5594;4,450;0,76424;1289,73
93,66800;1,5610;4,457;0,76495;1291,91
93,76800;1,5628;4,463;0,76583;1293,72
93,86800;1,5646;4,471;0,76662;1295,96
93,96800;1,5662;4,474;0,76733;1296,92
94,06800;1,5678;4,480;0,76803;1298,46
94,16800;1,5695;4,482;0,76889;1299,18
94,26800;1,5710;4,487;0,76965;1300,67
94,36800;1,5727;4,492;0,77030;1302,12
94,46800;1,5745;4,497;0,77118;1303,48
94,56800;1,5762;4,500;0,77202;1304,49
94,66800;1,5778;4,504;0,77276;1305,58
94,76800;1,5795;4,509;0,77349;1306,83
94,86800;1,5811;4,512;0,77423;1307,86
94,96800;1,5826;4,515;0,77495;1308,71
95,06800;1,5845;4,520;0,77574;1310,10
95,16800;1,5863;4,523;0,77661;1311,11
95,26800;1,5879;4,524;0,77742;1311,43
95,36800;1,5895;4,530;0,77810;1312,91
95,46800;1,5911;4,532;0,77888;1313,75
95,56800;1,5926;4,536;0,77957;1314,78
95,66800;1,5944;4,538;0,78031;1315,32
95,76800;1,5963;4,541;0,78125;1316,13
95,86800;1,5979;4,544;0,78199;1317,17
95,96800;1,5995;4,546;0,78272;1317,72
96,06800;1,6012;4,549;0,78348;1318,52
96,16800;1,6027;4,551;0,78418;1319,22
96,26800;1,6043;4,553;0,78483;1319,82
96,36800;1,6061;4,557;0,78574;1320,87
96,46800;1,6080;4,561;0,78663;1322,11
96,56800;1,6095;4,567;0,78736;1323,82
96,66800;1,6112;4,571;0,78809;1324,92
96,76800;1,6127;4,577;0,78880;1326,66
96,86800;1,6143;4,579;0,78950;1327,18
96,96800;1,6160;4,588;0,79029;1329,98
97,06800;1,6180;4,597;0,79117;1332,59
97,16800;1,6195;4,601;0,79196;1333,76
97,26800;1,6211;4,613;0,79268;1337,05
97,36800;1,6228;4,621;0,79341;1339,37
97,46800;1,6243;4,626;0,79414;1340,79
97,56800;1,6260;4,635;0,79487;1343,42
97,66800;1,6278;4,640;0,79574;1344,83
97,76800;1,6296;4,644;0,79664;1346,05
97,86800;1,6312;4,650;0,79731;1347,78
97,96800;1,6329;4,657;0,79808;1349,78
98,06800;1,6344;4,660;0,79891;1350,75
98,16800;1,6359;4,665;0,79948;1352,05
98,26800;1,6377;4,669;0,80033;1353,21
98,36800;1,6396;4,671;0,80126;1353,96
98,46800;1,6412;4,676;0,80202;1355,32
98,56800;1,6429;4,680;0,80269;1356,43
98,66800;1,6444;4,682;0,80343;1356,97
98,76800;1,6459;4,686;0,80413;1358,23
98,86800;1,6476;4,692;0,80482;1360,01
98,96800;1,6496;4,695;0,80569;1360,92
99,06800;1,6512;4,700;0,80654;1362,23
99,16800;1,6528;4,707;0,80723;1364,48
99,26800;1,6545;4,708;0,80803;1364,74
99,36800;1,6560;4,711;0,80877;1365,62
99,46800;1,6577;4,715;0,80949;1366,75
99,56800;1,6595;4,718;0,81029;1367,57
99,66800;1,6613;4,720;0,81118;1368,19
99,76800;1,6628;4,722;0,81188;1368,66
99,86800;1,6645;4,724;0,81258;1369,22
99,96800;1,6662;4,725;0,81338;1369,65
100,06800;1,6677;4,728;0,81401;1370,48
100,16800;1,6693;4,729;0,81480;1370,64
100,26800;1,6712;4,735;0,81570;1372,37
100,36800;1,6729;4,739;0,81648;1373,49
100,46800;1,6745;4,742;0,81721;1374,55
100,56800;1,6761;4,745;0,81792;1375,44
100,66800;1,6777;4,752;0,81870;1377,35
100,76800;1,6793;4,755;0,81934;1378,27
100,86800;1,6811;4,760;0,82016;1379,67
100,96800;1,6830;4,765;0,82107;1381,18
101,06800;1,6846;4,768;0,82179;1381,99
101,16800;1,6861;4,772;0,82250;1383,11
101,26800;1,6878;4,773;0,82330;1383,62
101,36800;1,6893;4,778;0,82400;1385,00
101,46800;1,6911;4,781;0,82476;1385,73
101,56800;1,6929;4,783;0,82561;1386,46
101,66800;1,6945;4,785;0,82635;1387,01
101,76800;1,6962;4,786;0,82708;1387,33
101,86800;1,6978;4,789;0,82786;1388,17
101,96800;1,6994;4,791;0,82856;1388,78
102,06800;1,7009;4,795;0,82922;1389,74
102,16800;1,7028;4,796;0,83012;1390,18
102,26800;1,7046;4,799;0,83096;1391,09
102,36800;1,7062;4,803;0,83170;1392,24
102,46800;1,7078;4,805;0,83243;1392,75
102,56800;1,7094;4,810;0,83314;1394,12
102,66800;1,7110;4,815;0,83379;1395,56
102,76800;1,7127;4,816;0,83462;1395,95
102,86800;1,7146;4,822;0,83555;1397,79
102,96800;1,7162;4,826;0,83630;1398,85
103,06800;1,7178;4,832;0,83697;1400,56
103,16800;1,7194;4,837;0,83775;1402,13
103,26800;1,7210;4,843;0,83843;1403,63
103,36800;1,7227;4,849;0,83922;1405,63
103,46800;1,7246;4,855;0,84010;1407,23
103,56800;1,7263;4,860;0,84094;1408,84
103,66800;1,7278;4,868;0,84163;1410,94
103,76800;1,7295;4,872;0,84234;1412,10
103,86800;1,7311;4,880;0,84319;1414,49
103,96800;1,7326;4,881;0,84387;1414,67
104,06800;1,7344;4,888;0,84462;1416,95
104,16800;1,7363;4,892;0,84554;1418,00
104,26800;1,7379;4,898;0,84631;1419,76
104,36800;1,7395;4,901;0,84702;1420,49
104,46800;1,7411;4,906;0,84778;1422,11
104,56800;1,7426;4,911;0,84844;1423,35
104,66800;1,7443;4,919;0,84924;1425,88
104,76800;1,7462;4,924;0,85007;1427,38
104,86800;1,7479;4,933;0,85087;1429,80
104,96800;1,7494;4,936;0,85160;1430,73
105,06800;1,7512;4,949;0,85239;1434,59
105,16800;1,7527;4,956;0,85306;1436,54
105,26800;1,7543;4,962;0,85370;1438,21
105,36801;1,7562;4,968;0,85455;1440,03
105,46801;1,7580;4,980;0,85540;1443,40
105,56801;1,7595;4,982;0,85615;1443,94
105,66801;1,7612;4,989;0,85684;1446,10
105,76801;1,7628;4,995;0,85763;1447,82
105,86801;1,7643;5,002;0,85833;1449,91
105,96801;1,7660;5,006;0,85905;1451,01
106,06801;1,7679;5,013;0,85996;1453,04
106,16801;1,7695;5,022;0,86075;1455,77
106,26801;1,7711;5,028;0,86135;1457,30
106,36801;1,7728;5,031;0,86210;1458,39
106,46801;1,7743;5,040;0,86283;1460,99
106,56801;1,7760;5,049;0,86357;1463,41
106,66801;1,7778;5,060;0,86446;1466,52
106,76801;1,7796;5,068;0,86530;1469,00
106,86801;1,7811;5,075;0,86593;1471,10
106,96801;1,7828;5,086;0,86668;1474,29
107,06801;1,7844;5,094;0,86739;1476,48
107,16801;1,7860;5,099;0,86808;1478,06
107,26801;1,7877;5,104;0,86891;1479,36
107,36801;1,7896;5,114;0,86972;1482,31
107,46801;1,7911;5,119;0,87047;1483,75
107,56801;1,7928;5,122;0,87121;1484,70
107,66801;1,7944;5,127;0,87203;1486,06
107,76801;1,7960;5,129;0,87274;1486,72
107,86801;1,7976;5,132;0,87337;1487,51
107,96801;1,7995;5,136;0,87421;1488,65
108,06801;1,8012;5,138;0,87512;1489,35
108,16801;1,8029;5,140;0,87583;1489,98
108,26801;1,8045;5,142;0,87661;1490,48
108,36801;1,8061;5,144;0,87728;1491,08
108,46801;1,8076;5,145;0,87797;1491,24
108,56801;1,8094;5,146;0,87876;1491,68
108,66801;1,8112;5,147;0,87957;1492,02
108,76801;1,8129;5,148;0,88031;1492,07
108,86801;1,8145;5,148;0,88099;1492,19
108,96801;1,8161;5,148;0,88173;1492,29
109,06801;1,8177;5,149;0,88245;1492,38
109,16801;1,8193;5,149;0,88315;1492,40
109,26801;1,8211;5,149;0,88397;1492,43
109,36801;1,8229;5,149;0,88488;1492,46
109,46801;1,8245;5,149;0,88555;1492,47
109,56801;1,8261;5,149;0,88629;1492,50
109,66801;1,8278;5,149;0,88701;1492,50
109,76801;1,8293;5,149;0,88771;1492,51
109,86801;1,8311;5,149;0,88849;1492,53
109,96801;1,8329;5,150;0,88932;1492,62
110,06801;1,8346;5,150;0,89017;1492,62
110,16801;1,8362;5,150;0,89073;1492,75
110,26801;1,8378;5,153;0,89157;1493,51
110,36801;1,8393;5,152;0,89216;1493,42
110,46801;1,8410;5,153;0,89299;1493,76
110,56801;1,8429;5,157;0,89378;1494,86
110,66801;1,8446;5,159;0,89458;1495,46
110,76801;1,8462;5,160;0,89524;1495,77
110,86801;1,8478;5,170;0,89599;1498,42
110,96801;1,8494;5,173;0,89676;1499,34
111,06801;1,8510;5,178;0,89748;1500,98
111,16801;1,8527;5,183;0,89818;1502,43
111,26801;1,8546;5,194;0,89907;1505,46
111,36801;1,8562;5,198;0,89981;1506,63
111,46801;1,8578;5,203;0,90050;1508,10
111,56801;1,8595;5,210;0,90121;1510,01
111,66801;1,8610;5,218;0,90186;1512,46
111,76801;1,8626;5,225;0,90257;1514,51
111,86801;1,8645;5,228;0,90342;1515,39
111,96801;1,8663;5,237;0,90418;1517,98
112,06801;1,8678;5,241;0,90312;1519,25
112,16801;1,8695;5,247;0,89366;1520,83
112,26801;1,8711;5,251;0,89615;1522,05
112,36801;1,8727;5,257;0,88095;1523,64
112,46801;1,8744;5,262;0,77473;1525,27
112,56801;1,8763;5,268;0,38646;1526,96
112,66801;1,8778;5,274;-6,99896;1528,70
112,76801;1,8795;5,282;-2,89461;1530,97
112,86801;1,8811;5,289;-3,77121;1533,06
112,96801;1,8826;5,293;-4,42434;1534,19
113,06801;1,8843;5,301;-3,23262;1536,51
113,16801;1,8862;5,306;-3,15933;1537,83
113,26801;1,8879;5,313;-4,00407;1539,89
113,36801;1,8894;5,316;-3,92712;1540,83
113,46801;1,8911;5,322;-2,90752;1542,48
113,56801;1,8926;5,325;-3,51981;1543,62
113,66801;1,8943;5,329;-2,25758;1544,71
113,76801;1,8961;5,335;-3,31929;1546,46
113,86801;1,8979;5,339;-2,78068;1547,62
113,96801;1,8995;5,344;-2,61751;1549,08
114,06801;1,9012;5,351;-3,05160;1550,96
114,16801;1,9028;5,353;-2,77014;1551,56
114,26801;1,9043;5,360;-3,04900;1553,75
114,36801;1,9060;5,367;-3,40973;1555,74
114,46801;1,9079;5,374;-2,94804;1557,58
114,56801;1,9095;5,384;-3,40084;1560,50
114,66801;1,9111;5,389;-3,89681;1562,12
114,76801;1,9128;5,397;-2,82303;1564,41
114,86801;1,9144;5,406;-4,57728;1567,03
114,96801;1,9160;5,415;-3,39199;1569,69
115,06801;1,9178;5,423;-3,19621;1571,75
115,16801;1,9196;5,430;-3,85135;1573,84
115,26801;1,9212;5,434;-3,30401;1575,01
115,36801;1,9228;5,437;-3,32528;1575,87
115,46801;1,9245;5,441;-2,81704;1576,97
115,56801;1,9260;5,444;-2,97262;1577,95
115,66801;1,9277;5,448;-3,29112;1579,14
115,76801;1,9296;5,450;-3,95146;1579,83
115,86801;1,9313;5,453;-2,77718;1580,52
115,96801;1,9328;5,455;-3,77745;1581,30
116,06801;1,9345;5,457;-3,72268;1581,77
116,16801;1,9360;5,459;-3,19845;1582,45
116,26801;1,9376;5,462;-3,36636;1583,31
116,36801;1,9395;5,465;-3,62223;1584,02
116,46801;1,9413;5,468;-3,44037;1584,88
116,56801;1,9429;5,469;-3,31590;1585,30
116,66801;1,9445;5,473;-3,47057;1586,25
116,76801;1,9461;5,474;-3,52457;1586,68
116,86801;1,9476;5,477;-3,41012;1587,66
116,96801;1,9494;5,482;-3,39138;1588,97
117,06801;1,9512;5,484;-3,47165;1589,65
117,16801;1,9529;5,489;-3,47492;1591,05
117,26801;1,9545;5,492;-3,42161;1591,92
117,36801;1,9562;5,495;-3,42306;1592,82
117,46801;1,9577;5,499;-3,45806;1593,91
117,56801;1,9593;5,503;-3,45596;1594,98
117,66801;1,9612;5,507;-3,43335;1596,11
117,76801;1,9629;5,512;-3,43462;1597,72
