Texteingaben : Proben-beschriftung;"dpp-PUL6-4"
Allgemein : Startdatum;16.08.2018 16:31:34
Abmessung : Querschnitt;3,45000;mm^2

Zeit;Traversenweg;Last;Dehnung 1;Zugspannung
59,80000;0,9942;2,853;0,48637;827,03
59,90000;0,9960;2,860;0,48722;829,03
60,00000;0,9979;2,866;0,48814;830,71
60,10000;0,9995;2,870;0,48882;831,75
60,20000;1,0011;2,873;0,48942;832,84
60,30000;1,0027;2,877;0,49028;833,96
60,40000;1,0043;2,880;0,49104;834,89
60,50000;1,0060;2,885;0,49166;836,20
60,60000;1,0078;2,889;0,49257;837,27
60,70000;1,0095;2,894;0,49330;838,80
60,80000;1,0111;2,898;0,49405;840,03
60,90000;1,0128;2,910;0,49479;843,48
61,00000;1,0143;2,911;0,49552;843,65
61,10000;1,0159;2,919;0,49618;846,02
61,20000;1,0178;2,925;0,49702;847,73
61,30000;1,0196;2,935;0,49787;850,85
61,40000;1,0211;2,943;0,49861;852,97
61,50000;1,0228;2,947;0,49934;854,21
61,60000;1,0244;2,952;0,49995;855,70
61,70000;1,0260;2,956;0,50070;856,83
61,80000;1,0276;2,962;0,50143;858,47
61,90000;1,0294;2,964;0,50221;859,19
62,00000;1,0311;2,968;0,50304;860,15
62,10000;1,0327;2,968;0,50373;860,39
62,20000;1,0344;2,970;0,50444;860,85
62,22800;1,0348;2,970;0,50465;860,99
62,32800;1,0364;2,971;0,50534;861,19
62,42800;1,0380;2,972;0,50601;861,38
62,52800;1,0399;2,973;0,50678;861,65
62,62800;1,0417;2,973;0,50768;861,74
62,72800;1,0433;2,973;0,50845;861,85
62,82800;1,0449;2,973;0,50920;861,86
62,92800;1,0465;2,974;0,50987;861,96
63,02800;1,0480;2,974;0,51057;862,07
63,12800;1,0498;2,974;0,51138;862,10
63,22800;1,0517;2,975;0,51215;862,22
63,32800;1,0533;2,975;0,51293;862,31
63,42800;1,0548;2,975;0,51364;862,45
63,52800;1,0565;2,976;0,51432;862,51
63,62800;1,0581;2,977;0,51500;862,89
63,72800;1,0597;2,978;0,51569;863,08
63,82800;1,0616;2,979;0,51663;863,38
63,92800;1,0633;2,979;0,51742;863,54
64,02800;1,0649;2,981;0,51809;864,09
64,12800;1,0666;2,983;0,51883;864,69
64,22800;1,0681;2,985;0,51951;865,36
64,32800;1,0697;2,987;0,52028;865,81
64,42800;1,0715;2,991;0,52096;867,03
64,52800;1,0733;2,994;0,52191;867,90
64,62800;1,0749;2,998;0,52264;868,88
64,72800;1,0766;3,003;0,52322;870,40
64,82800;1,0782;3,008;0,52406;871,85
64,92800;1,0797;3,013;0,52466;873,25
65,02800;1,0814;3,017;0,52539;874,42
65,12800;1,0832;3,028;0,52621;877,66
65,22800;1,0850;3,036;0,52702;880,03
65,32800;1,0866;3,041;0,52773;881,48
65,42800;1,0882;3,046;0,52840;882,87
65,52800;1,0897;3,058;0,52912;886,29
65,62800;1,0914;3,066;0,52981;888,56
65,72800;1,0933;3,073;0,53060;890,79
65,82800;1,0950;3,079;0,53157;892,45
65,92800;1,0966;3,087;0,53220;894,88
66,02800;1,0983;3,093;0,53284;896,65
66,12800;1,0998;3,097;0,53362;897,80
66,22800;1,1014;3,101;0,53425;898,88
66,32800;1,1031;3,106;0,53492;900,27
66,42800;1,1050;3,111;0,53575;901,87
66,52800;1,1066;3,116;0,53656;903,10
66,62800;1,1082;3,122;0,53720;904,80
66,72800;1,1099;3,124;0,53793;905,59
66,82800;1,1115;3,130;0,53860;907,32
66,92800;1,1131;3,132;0,53928;907,86
67,02800;1,1149;3,138;0,54007;909,70
67,12800;1,1166;3,145;0,54088;911,67
67,22800;1,1182;3,153;0,54159;913,88
67,32800;1,1199;3,159;0,54226;915,57
67,42800;1,1215;3,167;0,54297;917,86
67,52800;1,1231;3,174;0,54362;920,09
67,62800;1,1248;3,181;0,54428;921,92
67,72800;1,1266;3,191;0,54511;925,04
67,82800;1,1283;3,198;0,54584;926,87
67,92800;1,1299;3,205;0,54654;928,98
68,02800;1,1315;3,218;0,54718;932,70
68,12800;1,1331;3,228;0,54781;935,75
68,22800;1,1347;3,232;0,54849;936,82
68,32800;1,1366;3,240;0,54936;939,01
68,42800;1,1383;3,243;0,55009;940,09
68,52800;1,1400;3,252;0,55084;942,62
68,62800;1,1416;3,257;0,55155;944,12
68,72800;1,1431;3,262;0,55214;945,38
68,82800;1,1447;3,266;0,55277;946,68
68,92800;1,1465;3,270;0,55345;947,74
69,02800;1,1483;3,274;0,55434;948,87
69,12800;1,1499;3,278;0,55513;950,04
69,22800;1,1515;3,280;0,55573;950,77
69,32800;1,1532;3,284;0,55645;951,91
69,42800;1,1547;3,288;0,55713;952,91
69,52800;1,1564;3,290;0,55781;953,71
69,62800;1,1583;3,295;0,55860;954,94
69,72800;1,1600;3,298;0,55937;955,84
69,82800;1,1616;3,301;0,56000;956,84
69,92800;1,1633;3,303;0,56072;957,26
70,02800;1,1648;3,306;0,56143;958,38
70,12800;1,1664;3,308;0,56207;958,93
70,22800;1,1681;3,312;0,56283;959,95
70,32800;1,1700;3,316;0,56371;961,30
70,42800;1,1716;3,320;0,56434;962,23
70,52800;1,1732;3,322;0,56501;962,86
70,62800;1,1748;3,324;0,56566;963,35
70,72800;1,1764;3,326;0,56638;964,15
70,82800;1,1781;3,328;0,56708;964,52
70,92800;1,1799;3,332;0,56790;965,67
71,02800;1,1817;3,333;0,56858;966,15
71,12800;1,1832;3,337;0,56930;967,32
71,22800;1,1849;3,338;0,57000;967,61
71,32800;1,1864;3,341;0,57067;968,32
71,42800;1,1881;3,342;0,57128;968,66
71,52800;1,1899;3,345;0,57204;969,56
71,62800;1,1917;3,349;0,57285;970,60
71,72800;1,1932;3,352;0,57354;971,63
71,82800;1,1949;3,357;0,57419;972,99
71,92800;1,1965;3,358;0,57493;973,45
72,02800;1,1980;3,364;0,57553;975,11
72,12800;1,1998;3,370;0,57627;976,87
72,22800;1,2016;3,375;0,57709;978,27
72,32800;1,2033;3,379;0,57782;979,56
72,42800;1,2048;3,384;0,57852;980,85
72,52800;1,2065;3,386;0,57916;981,48
72,62800;1,2080;3,390;0,57975;982,56
72,72800;1,2097;3,393;0,58049;983,58
72,82800;1,2116;3,395;0,58134;984,20
72,92800;1,2134;3,398;0,58204;984,82
73,02800;1,2149;3,399;0,58267;985,31
73,12800;1,2165;3,401;0,58339;985,84
73,22800;1,2181;3,403;0,58398;986,28
73,32800;1,2197;3,406;0,58467;987,31
73,42800;1,2215;3,407;0,58535;987,61
73,52800;1,2234;3,411;0,58616;988,56
73,62800;1,2249;3,417;0,58683;990,44
73,72800;1,2265;3,420;0,58757;991,41
73,82800;1,2282;3,425;0,58818;992,67
73,92800;1,2297;3,429;0,58887;993,91
74,02800;1,2314;3,435;0,58951;995,66
74,12800;1,2332;3,441;0,59032;997,42
74,22800;1,2350;3,445;0,59104;998,56
74,32800;1,2366;3,449;0,59168;999,79
74,42800;1,2382;3,452;0,59237;1000,49
74,52800;1,2398;3,456;0,59306;1001,60
74,62800;1,2414;3,462;0,59364;1003,44
74,72800;1,2432;3,466;0,59440;1004,61
74,82800;1,2450;3,471;0,59530;1006,05
74,92800;1,2465;3,475;0,59594;1007,20
75,02800;1,2482;3,478;0,59652;1008,11
75,12800;1,2498;3,485;0,59720;1010,09
75,22800;1,2513;3,490;0,59775;1011,70
75,32800;1,2531;3,496;0,59845;1013,32
75,42800;1,2550;3,506;0,59924;1016,11
75,52800;1,2567;3,514;0,59997;1018,43
75,62800;1,2583;3,517;0,60062;1019,41
75,72800;1,2599;3,525;0,60131;1021,79
75,82800;1,2614;3,529;0,60196;1022,97
75,92800;1,2631;3,538;0,60249;1025,53
76,02800;1,2648;3,545;0,60331;1027,45
76,12800;1,2667;3,550;0,60407;1028,93
76,22800;1,2683;3,554;0,60477;1030,23
76,32800;1,2699;3,558;0,60539;1031,38
76,42800;1,2714;3,563;0,60607;1032,71
76,52800;1,2730;3,567;0,60669;1033,92
76,62800;1,2748;3,570;0,60750;1034,85
76,72800;1,2767;3,575;0,60824;1036,21
76,82800;1,2783;3,578;0,60886;1037,23
76,92800;1,2799;3,583;0,60957;1038,57
77,02800;1,2815;3,585;0,61016;1039,18
77,12800;1,2831;3,587;0,61090;1039,57
77,22800;1,2847;3,592;0,61155;1041,03
77,32800;1,2866;3,593;0,61241;1041,52
77,42800;1,2883;3,597;0,61322;1042,72
77,52800;1,2899;3,601;0,61379;1043,70
77,62800;1,2916;3,601;0,61449;1043,85
77,72800;1,2932;3,603;0,61515;1044,38
77,82800;1,2947;3,606;0,61580;1045,12
77,92800;1,2965;3,608;0,61649;1045,94
78,02800;1,2983;3,611;0,61723;1046,80
78,12800;1,3000;3,612;0,61793;1047,08
78,22800;1,3015;3,614;0,61861;1047,59
78,32800;1,3033;3,619;0,61938;1048,85
78,42800;1,3048;3,621;0,62008;1049,56
78,52800;1,3064;3,624;0,62060;1050,55
78,62800;1,3083;3,628;0,62130;1051,52
78,72800;1,3101;3,633;0,62219;1053,05
78,82800;1,3116;3,636;0,62277;1053,79
78,92800;1,3132;3,642;0,62340;1055,57
79,02800;1,3148;3,645;0,62409;1056,60
79,12800;1,3164;3,651;0,62466;1058,15
79,22800;1,3181;3,657;0,62540;1060,10
79,32800;1,3199;3,663;0,62610;1061,63
79,42800;1,3216;3,668;0,62685;1063,26
79,52800;1,3232;3,676;0,62747;1065,40
79,62800;1,3249;3,682;0,62812;1067,28
79,72800;1,3264;3,688;0,62873;1069,13
79,82800;1,3281;3,697;0,62937;1071,64
79,92800;1,3299;3,705;0,63018;1073,87
80,02800;1,3317;3,713;0,63092;1076,27
80,12800;1,3332;3,721;0,63159;1078,51
80,22800;1,3349;3,729;0,63220;1080,98
80,32800;1,3365;3,736;0,63287;1082,95
80,42800;1,3380;3,742;0,63353;1084,59
80,52800;1,3398;3,749;0,63423;1086,68
80,62800;1,3417;3,756;0,63503;1088,74
80,72800;1,3432;3,759;0,63567;1089,58
80,82800;1,3448;3,766;0,63631;1091,46
80,92800;1,3465;3,768;0,63697;1092,14
81,02800;1,3480;3,770;0,63762;1092,62
81,12800;1,3497;3,774;0,63826;1093,84
81,22800;1,3515;3,779;0,63907;1095,42
81,32800;1,3533;3,783;0,63976;1096,54
81,42800;1,3549;3,786;0,64045;1097,27
81,52800;1,3565;3,788;0,64103;1097,88
81,62800;1,3582;3,791;0,64179;1098,95
81,72800;1,3597;3,796;0,64246;1100,40
81,82800;1,3614;3,801;0,64307;1101,83
81,92800;1,3633;3,807;0,64385;1103,43
82,02800;1,3649;3,813;0,64456;1105,12
82,12800;1,3666;3,818;0,64523;1106,53
82,22800;1,3682;3,824;0,64587;1108,39
82,32800;1,3697;3,829;0,64647;1109,95
82,42800;1,3713;3,834;0,64708;1111,24
82,52800;1,3733;3,841;0,64786;1113,42
82,62800;1,3750;3,845;0,64854;1114,47
82,72800;1,3766;3,848;0,64925;1115,37
82,82800;1,3782;3,853;0,64987;1116,93
82,92800;1,3798;3,857;0,65050;1117,98
83,02800;1,3814;3,860;0,65109;1118,87
83,12800;1,3832;3,863;0,65179;1119,79
83,22800;1,3850;3,866;0,65258;1120,66
83,32800;1,3866;3,867;0,65314;1120,89
83,42800;1,3882;3,868;0,65383;1121,23
83,52800;1,3899;3,870;0,65448;1121,73
83,62800;1,3914;3,871;0,65508;1122,06
83,72800;1,3930;3,872;0,65570;1122,18
83,82800;1,3950;3,872;0,65638;1122,39
83,92800;1,3966;3,873;0,65715;1122,73
84,02800;1,3983;3,874;0,65776;1122,81
84,12800;1,4000;3,874;0,65844;1122,96
84,22800;1,4015;3,874;0,65906;1123,01
84,32800;1,4030;3,875;0,65961;1123,28
84,42800;1,4048;3,875;0,66027;1123,32
84,52800;1,4067;3,877;0,66105;1123,66
84,62800;1,4083;3,877;0,66172;1123,71
84,72800;1,4099;3,877;0,66233;1123,84
84,82800;1,4116;3,878;0,66300;1123,99
84,92800;1,4131;3,879;0,66350;1124,47
85,02800;1,4147;3,880;0,66424;1124,62
85,12800;1,4166;3,881;0,66487;1124,82
85,22800;1,4183;3,883;0,66568;1125,52
85,32800;1,4199;3,885;0,66624;1126,13
85,42800;1,4216;3,885;0,66685;1126,22
85,52800;1,4231;3,887;0,66754;1126,70
85,62800;1,4247;3,891;0,66812;1127,74
85,72800;1,4265;3,893;0,66892;1128,52
85,82800;1,4284;3,895;0,66959;1128,91
85,92800;1,4299;3,898;0,67023;1129,95
86,02800;1,4316;3,900;0,67085;1130,34
86,12800;1,4332;3,906;0,67143;1132,16
86,22800;1,4347;3,910;0,67207;1133,28
86,32800;1,4364;3,914;0,67272;1134,58
86,42800;1,4383;3,919;0,67353;1136,01
86,52800;1,4400;3,926;0,67419;1138,09
86,62800;1,4415;3,929;0,67478;1138,79
86,72800;1,4432;3,938;0,67547;1141,52
86,82800;1,4447;3,941;0,67608;1142,31
86,92800;1,4464;3,954;0,67670;1146,16
87,02800;1,4482;3,963;0,67742;1148,59
87,12800;1,4500;3,967;0,67817;1149,72
87,22800;1,4516;3,979;0,67880;1153,21
87,32800;1,4533;3,984;0,67946;1154,65
87,42800;1,4548;3,989;0,68006;1156,10
87,52800;1,4564;3,997;0,68064;1158,44
87,62800;1,4581;4,001;0,68129;1159,72
87,72800;1,4600;4,009;0,68205;1161,92
87,82800;1,4616;4,014;0,68271;1163,43
87,92800;1,4632;4,018;0,68334;1164,54
88,02800;1,4648;4,019;0,68397;1164,92
88,12800;1,4663;4,025;0,68453;1166,81
88,22800;1,4681;4,030;0,68516;1168,21
88,32800;1,4699;4,035;0,68585;1169,50
88,42800;1,4717;4,040;0,68659;1170,99
88,52800;1,4733;4,046;0,68716;1172,81
88,62800;1,4749;4,051;0,68774;1174,11
88,72800;1,4765;4,055;0,68833;1175,26
88,82800;1,4781;4,058;0,68893;1176,14
88,92800;1,4798;4,065;0,68953;1178,30
89,02800;1,4817;4,072;0,69024;1180,19
89,12800;1,4833;4,077;0,69094;1181,78
89,22800;1,4849;4,084;0,69148;1183,69
89,32800;1,4865;4,088;0,69207;1184,97
89,42800;1,4881;4,092;0,69270;1186,06
89,52800;1,4897;4,096;0,69321;1187,23
89,62800;1,4915;4,101;0,69392;1188,61
89,72800;1,4933;4,108;0,69472;1190,61
89,82800;1,4949;4,111;0,69527;1191,57
89,92800;1,4965;4,115;0,69595;1192,79
90,02800;1,4981;4,122;0,69653;1194,68
90,12800;1,4997;4,126;0,69705;1195,80
90,22800;1,5015;4,132;0,69763;1197,71
90,32800;1,5034;4,139;0,69845;1199,79
90,42800;1,5050;4,145;0,69643;1201,48
90,52800;1,5065;4,153;0,67019;1203,63
90,62800;1,5081;4,159;0,66140;1205,65
90,72800;1,5097;4,163;0,66919;1206,79
90,82800;1,5114;4,173;0,61950;1209,67
90,92800;1,5133;4,180;0,60628;1211,68
91,02800;1,5150;4,191;0,58359;1214,79
91,12800;1,5166;4,197;0,55098;1216,55
91,22800;1,5182;4,201;0,51353;1217,70
91,32800;1,5198;4,209;-2,02016;1220,08
91,42800;1,5214;4,211;-3,34048;1220,48
91,52800;1,5232;4,218;-4,86788;1222,62
91,62800;1,5250;4,223;-5,17296;1224,06
91,72800;1,5266;4,225;-5,07007;1224,61
91,82800;1,5283;4,230;-5,05760;1226,01
91,92800;1,5299;4,231;-6,28646;1226,49
92,02800;1,5314;4,233;-5,57845;1226,96
92,12800;1,5331;4,234;-4,85880;1227,26
92,22800;1,5349;4,237;-3,60672;1228,04
92,32800;1,5366;4,238;-3,94457;1228,39
92,42800;1,5382;4,240;-5,39074;1228,97
92,52800;1,5399;4,241;-4,78185;1229,21
92,62800;1,5414;4,241;-5,34787;1229,38
92,72800;1,5430;4,242;-3,59660;1229,51
92,82800;1,5449;4,243;-3,18678;1229,90
92,92800;1,5468;4,244;-4,75659;1230,03
93,02800;1,5482;4,244;-4,36143;1230,17
93,12800;1,5499;4,245;-5,51950;1230,43
93,22800;1,5515;4,245;-4,76770;1230,52
93,32800;1,5530;4,245;-4,86075;1230,50
93,42800;1,5548;4,246;-5,41252;1230,59
93,52800;1,5566;4,246;-4,33686;1230,78
93,62800;1,5583;4,246;-4,55372;1230,77
93,72800;1,5599;4,247;-4,76106;1231,01
93,82800;1,5615;4,247;-4,38154;1231,12
93,92800;1,5630;4,248;-5,26324;1231,18
94,02800;1,5647;4,248;-4,77722;1231,24
94,12800;1,5666;4,249;-4,92708;1231,57
94,22800;1,5684;4,250;-5,00166;1231,81
94,32800;1,5699;4,251;-4,82267;1232,04
94,42800;1,5716;4,252;-5,25540;1232,35
94,52800;1,5731;4,253;-5,00363;1232,72
94,62800;1,5747;4,254;-4,85578;1233,12
94,72800;1,5765;4,255;-5,21382;1233,42
94,82800;1,5783;4,257;-5,02643;1234,01
94,92800;1,5799;4,260;-4,87423;1234,77
95,02800;1,5815;4,261;-5,17778;1234,99
95,12800;1,5832;4,264;-5,04743;1236,09
95,22800;1,5847;4,266;-4,88905;1236,41
95,32800;1,5864;4,269;-5,14690;1237,33
95,42800;1,5882;4,274;-5,06375;1238,77
95,52800;1,5900;4,279;-4,90370;1240,22
95,62800;1,5916;4,283;-5,12119;1241,43
95,72800;1,5932;4,288;-5,07540;1242,81
95,82800;1,5948;4,292;-4,91781;1244,06
95,92800;1,5964;4,297;-5,09964;1245,46
96,02800;1,5982;4,304;-5,08298;1247,62
96,12800;1,6000;4,309;-4,93193;1248,95
96,22800;1,6016;4,313;-5,08160;1250,19
96,32800;1,6032;4,318;-5,08736;1251,73
96,42800;1,6048;4,324;-4,94492;1253,40
96,52800;1,6064;4,329;-5,06705;1254,77
96,62800;1,6080;4,331;-5,08938;1255,45
96,72800;1,6099;4,337;-4,95713;1257,09
96,82800;1,6116;4,341;-5,05502;1258,21
96,92800;1,6132;4,343;-5,08983;1258,85
97,02800;1,6149;4,347;-4,96801;1260,08
97,12800;1,6165;4,350;-5,04578;1260,98
97,22800;1,6181;4,354;-5,08860;1262,02
97,32800;1,6198;4,357;-4,97817;1262,99
97,42800;1,6216;4,362;-5,03811;1264,32
97,52800;1,6233;4,368;-5,08671;1266,22
97,62800;1,6249;4,371;-4,98708;1266,84
97,72800;1,6265;4,377;-5,03210;1268,81
97,82800;1,6281;4,384;-5,08421;1270,63
97,92800;1,6297;4,387;-4,99546;1271,66
98,02800;1,6317;4,393;-5,02696;1273,38
98,12800;1,6333;4,403;-5,08132;1276,14
98,22800;1,6349;4,408;-5,00305;1277,56
98,32800;1,6365;4,417;-5,02319;1280,19
98,42800;1,6381;4,422;-5,07797;1281,71
98,52800;1,6397;4,431;-5,01010;1284,39
98,62800;1,6415;4,438;-5,01994;1286,43
98,72800;1,6433;4,444;-5,07456;1288,12
98,82800;1,6449;4,448;-5,01635;1289,38
98,92800;1,6465;4,454;-5,01795;1290,99
99,02800;1,6482;4,459;-5,07055;1292,38
99,12800;1,6497;4,461;-5,02210;1293,02
99,22800;1,6514;4,468;-5,01668;1295,05
99,32800;1,6533;4,470;-5,06703;1295,58
99,42800;1,6550;4,475;-5,02675;1297,12
99,52800;1,6565;4,480;-5,01625;1298,58
99,62800;1,6583;4,483;-5,06341;1299,56
99,72800;1,6598;4,488;-5,03117;1300,86
99,82800;1,6614;4,490;-5,01579;1301,38
99,92800;1,6632;4,494;-5,05995;1302,49
100,02800;1,6651;4,498;-5,03469;1303,66
100,12800;1,6666;4,500;-5,01629;1304,45
100,22800;1,6682;4,504;-5,05630;1305,39
100,32800;1,6698;4,507;-5,03794;1306,41
100,42800;1,6713;4,509;-5,01696;1306,95
100,52800;1,6731;4,512;-5,05318;1307,72
100,62800;1,6751;4,514;-5,04026;1308,51
100,72800;1,6766;4,518;-5,01816;1309,52
100,82800;1,6782;4,522;-5,04995;1310,71
100,92800;1,6799;4,522;-5,04243;1310,87
101,02800;1,6814;4,526;-5,01938;1311,95
101,12800;1,6830;4,528;-5,04708;1312,59
101,22800;1,6849;4,532;-5,04364;1313,59
101,32800;1,6867;4,534;-5,02096;1314,26
101,42800;1,6882;4,534;-5,04455;1314,20
101,52800;1,6900;4,538;-5,04502;1315,49
101,62800;1,6915;4,541;-5,02230;1316,22
101,72800;1,6931;4,541;-5,04228;1316,31
101,82800;1,6948;4,545;-5,04575;1317,28
101,92800;1,6967;4,548;-5,02430;1318,16
102,02800;1,6982;4,550;-5,03995;1318,84
102,12800;1,6999;4,552;-5,04626;1319,29
102,22800;1,7015;4,555;-5,02596;1320,16
102,32800;1,7031;4,557;-5,03848;1320,87
102,42800;1,7047;4,560;-5,04630;1321,86
102,52800;1,7065;4,564;-5,02771;1322,76
102,62800;1,7083;4,567;-5,03693;1323,88
102,72800;1,7099;4,571;-5,04627;1324,90
102,82800;1,7116;4,575;-5,02944;1326,12
102,92800;1,7132;4,581;-5,03586;1327,93
103,02800;1,7147;4,586;-5,04587;1329,34
103,12800;1,7165;4,591;-5,03093;1330,63
103,22800;1,7184;4,600;-5,03484;1333,47
103,32800;1,7199;4,605;-5,04565;1334,68
103,42800;1,7216;4,612;-5,03236;1336,71
103,52800;1,7232;4,620;-5,03404;1339,00
103,62800;1,7247;4,625;-5,04509;1340,59
103,72800;1,7263;4,625;-5,03391;1340,68
103,82800;1,7282;4,638;-5,03338;1344,27
103,92800;1,7300;4,642;-5,04432;1345,47
104,02800;1,7316;4,648;-5,03504;1347,12
104,12800;1,7332;4,652;-5,03329;1348,38
104,22800;1,7348;4,656;-5,04349;1349,51
104,32800;1,7364;4,659;-5,03612;1350,29
104,42800;1,7382;4,663;-5,03311;1351,74
104,52800;1,7400;4,665;-5,04306;1352,07
104,62800;1,7416;4,669;-5,03700;1353,25
104,72800;1,7432;4,670;-5,03325;1353,73
104,82800;1,7449;4,675;-5,04213;1355,03
104,92800;1,7465;4,678;-5,03772;1355,89
105,02800;1,7481;4,679;-5,03330;1356,24
105,12800;1,7500;4,685;-5,04154;1357,94
105,22800;1,7516;4,688;-5,03820;1358,87
105,32801;1,7532;4,690;-5,03356;1359,33
105,42801;1,7548;4,698;-5,04087;1361,61
105,52801;1,7564;4,699;-5,03910;1362,06
105,62801;1,7580;4,703;-5,03368;1363,22
105,72801;1,7599;4,706;-5,04019;1364,10
105,82801;1,7617;4,710;-5,03943;1365,24
105,92801;1,7633;4,713;-5,03444;1365,96
106,02801;1,7649;4,716;-5,03948;1366,82
106,12801;1,7665;4,718;-5,03976;1367,53
106,22801;1,7681;4,719;-5,03462;1367,74
106,32801;1,7698;4,721;-5,03925;1368,28
106,42801;1,7716;4,723;-5,04004;1369,00
106,52801;1,7733;4,726;-5,03523;1369,75
106,62801;1,7749;4,727;-5,03876;1370,08
106,72801;1,7766;4,729;-5,04026;1370,79
106,82801;1,7781;4,733;-5,03561;1371,88
106,92801;1,7797;4,734;-5,03837;1372,31
107,02801;1,7816;4,738;-5,04011;1373,30
107,12801;1,7834;4,744;-5,03611;1375,10
107,22801;1,7849;4,745;-5,03783;1375,44
107,32801;1,7865;4,750;-5,04034;1376,85
107,42801;1,7881;4,755;-5,03645;1378,16
107,52801;1,7896;4,760;-5,03752;1379,73
107,62801;1,7914;4,764;-5,04011;1380,91
107,72801;1,7934;4,768;-5,03714;1381,89
107,82801;1,7950;4,771;-5,03732;1382,93
107,92801;1,7965;4,773;-5,03998;1383,36
108,02801;1,7981;4,777;-5,03737;1384,67
108,12801;1,7997;4,779;-5,03728;1385,10
108,22801;1,8014;4,781;-5,03977;1385,85
108,32801;1,8033;4,784;-5,03768;1386,72
108,42801;1,8050;4,785;-5,03715;1387,01
108,52801;1,8065;4,788;-5,03974;1387,91
108,62801;1,8082;4,790;-5,03794;1388,30
108,72801;1,8098;4,792;-5,03724;1389,00
108,82801;1,8114;4,794;-5,03942;1389,54
108,92801;1,8132;4,797;-5,03832;1390,52
109,02801;1,8150;4,801;-5,03706;1391,63
109,12801;1,8166;4,802;-5,03950;1391,89
109,22801;1,8183;4,807;-5,03859;1393,27
109,32801;1,8199;4,809;-5,03709;1393,95
109,42801;1,8214;4,813;-5,03911;1395,20
109,52801;1,8231;4,817;-5,03895;1396,15
109,62801;1,8249;4,822;-5,03737;1397,76
109,72801;1,8266;4,825;-5,03907;1398,63
109,82801;1,8282;4,831;-5,03885;1400,31
109,92801;1,8299;4,837;-5,03757;1401,93
110,02801;1,8315;4,843;-5,03886;1403,73
110,12801;1,8331;4,845;-5,03908;1404,40
110,22801;1,8349;4,852;-5,03752;1406,42
110,32801;1,8367;4,858;-5,03899;1408,22
110,42801;1,8383;4,864;-5,03914;1409,94
110,52801;1,8399;4,871;-5,03782;1411,84
110,62801;1,8415;4,875;-5,03867;1413,07
110,72801;1,8430;4,876;-5,03930;1413,45
110,82801;1,8447;4,881;-5,03786;1414,85
110,92801;1,8466;4,888;-5,03877;1416,75
111,02801;1,8483;4,892;-5,03925;1418,06
111,12801;1,8499;4,897;-5,03809;1419,41
111,22801;1,8515;4,902;-5,03839;1420,83
111,32801;1,8531;4,906;-5,03932;1421,90
111,42801;1,8547;4,910;-5,03822;1423,19
111,52801;1,8565;4,918;-5,03837;1425,50
111,62801;1,8583;4,925;-5,03903;1427,51
111,72801;1,8599;4,932;-5,03849;1429,48
111,82801;1,8615;4,938;-5,03852;1431,31
111,92801;1,8632;4,943;-5,03927;1432,66
112,02801;1,8648;4,949;-5,03840;1434,60
112,12801;1,8665;4,957;-5,03845;1436,90
112,22801;1,8683;4,964;-5,03923;1438,89
112,32801;1,8699;4,972;-5,03863;1441,13
112,42801;1,8715;4,980;-5,03842;1443,35
112,52801;1,8732;4,984;-5,03948;1444,59
112,62801;1,8748;4,989;-5,03867;1446,13
112,72801;1,8763;4,995;-5,03861;1447,80
112,82801;1,8782;5,005;-5,03932;1450,79
112,92801;1,8800;5,006;-5,03892;1451,10
113,02801;1,8817;5,012;-5,03839;1452,76
113,12801;1,8832;5,021;-5,03927;1455,37
113,22801;1,8849;5,028;-5,03909;1457,30
113,32801;1,8864;5,034;-5,03857;1459,07
113,42801;1,8882;5,041;-5,03906;1461,04
113,52801;1,8900;5,049;-5,03920;1463,42
113,62801;1,8917;5,057;-5,03875;1465,72
113,72801;1,8932;5,066;-5,03916;1468,49
113,82801;1,8948;5,072;-5,03893;1470,28
113,92801;1,8964;5,080;-5,03875;1472,38
114,02801;1,8980;5,088;-5,03912;1474,71
114,12801;1,8998;5,097;-5,03918;1477,48
114,22801;1,9017;5,105;-5,03851;1479,77
114,32801;1,9032;5,109;-5,03921;1480,90
114,42801;1,9049;5,115;-5,03922;1482,56
114,52801;1,9065;5,120;-5,03879;1484,12
114,62801;1,9081;5,121;-5,03915;1484,44
114,72801;1,9098;5,126;-5,03938;1485,87
114,82801;1,9116;5,132;-5,03870;1487,50
114,92801;1,9133;5,131;-5,03910;1487,30
115,02801;1,9149;5,135;-5,03933;1488,50
115,12801;1,9166;5,137;-5,03898;1489,11
115,22801;1,9180;5,140;-5,03896;1489,74
115,32801;1,9197;5,141;-5,03939;1490,20
115,42801;1,9216;5,143;-5,03893;1490,67
115,52801;1,9234;5,145;-5,03904;1491,27
115,62801;1,9248;5,146;-5,03918;1491,57
115,72801;1,9266;5,147;-5,03897;1491,83
115,82801;1,9282;5,148;-5,03909;1492,07
115,92801;1,9297;5,148;-5,03960;1492,17
116,02801;1,9315;5,149;-5,03899;1492,32
116,12801;1,9333;5,149;-5,03916;1492,39
116,22801;1,9349;5,149;-5,03956;1492,41
116,32801;1,9365;5,149;-5,03931;1492,45
116,42801;1,9382;5,149;-5,03905;1492,47
116,52801;1,9398;5,149;-5,03951;1492,50
116,62801;1,9414;5,149;-5,03914;1492,49
116,72801;1,9432;5,149;-5,03926;1492,52
116,82801;1,9450;5,149;-5,03942;1492,56
116,92801;1,9466;5,149;-5,03934;1492,57
117,02801;1,9482;5,150;-5,03913;1492,64
